kind,game,roots,window_roots,avg_abs_error,avg_sq_error,total_avg_abs_error,total_avg_sq_error,last_abs_error,validation_samples,validation_avg_abs_error,validation_avg_sq_error,validation_last_abs_error,elapsed_ms,roots_per_sec,learn_rate
progress,100,11006,30,0.353567,0.139875,0.404361,0.275345,0.251413,10,0.397573,0.231439,0.020891,1555859,7.1,0.040000
progress,100,11007,1,0.281053,0.078991,0.404350,0.275327,0.281053,10,0.397573,0.231439,0.020891,1555959,7.1,0.040000
progress,101,11037,30,0.224363,0.053283,0.403861,0.274724,0.269834,10,0.394280,0.228847,0.012564,1559406,7.1,0.040000
progress,101,11067,30,0.375883,0.148855,0.403785,0.274383,0.575003,10,0.393515,0.228574,0.009455,1562527,7.1,0.040000
progress,101,11097,30,0.577966,0.382583,0.404256,0.274675,0.794985,10,0.393546,0.228607,0.009455,1565645,7.1,0.040000
progress,101,11127,30,0.493989,0.397150,0.404498,0.275005,0.966914,10,0.393546,0.228607,0.009455,1568753,7.1,0.040000
progress,101,11144,17,0.727205,0.653910,0.404990,0.275583,0.063980,10,0.393585,0.228645,0.009455,1570515,7.1,0.040000
progress,102,11174,30,0.256741,0.070104,0.404592,0.275032,0.181655,10,0.395923,0.229826,0.016680,1574005,7.1,0.040000
progress,102,11204,30,0.238883,0.078469,0.404149,0.274505,0.615191,10,0.395950,0.229863,0.016680,1577095,7.1,0.040000
progress,102,11234,30,0.404910,0.190590,0.404151,0.274281,0.300367,10,0.395969,0.229889,0.016680,1580228,7.1,0.040000
progress,102,11264,30,0.385651,0.202444,0.404101,0.274090,0.118060,10,0.395996,0.229916,0.016680,1583310,7.1,0.040000
progress,102,11294,30,0.334951,0.183685,0.403918,0.273850,0.527825,10,0.396190,0.230109,0.016680,1586428,7.1,0.040000
progress,102,11295,1,0.066650,0.004442,0.403888,0.273826,0.066650,10,0.396190,0.230109,0.016680,1586534,7.1,0.040000
progress,103,11325,30,0.285173,0.092217,0.403573,0.273345,0.378461,10,0.395723,0.229976,0.013130,1589901,7.1,0.040000
progress,103,11344,19,0.771260,0.674624,0.404189,0.274017,1.004613,10,0.395816,0.230103,0.013130,1591864,7.1,0.040000
progress,104,11374,30,0.137844,0.025174,0.403487,0.273361,0.273794,10,0.396151,0.230484,0.013167,1595269,7.1,0.040000
progress,104,11404,30,0.267736,0.074121,0.403130,0.272837,0.342296,10,0.396777,0.230893,0.015120,1598360,7.1,0.040000
progress,104,11434,30,0.215113,0.069512,0.402636,0.272303,0.385736,10,0.396779,0.230895,0.015120,1601467,7.1,0.040000
progress,104,11451,17,0.183257,0.063327,0.402311,0.271993,0.112932,10,0.396779,0.230895,0.015120,1603234,7.1,0.040000
progress,105,11481,30,0.231165,0.056391,0.401863,0.271429,0.286189,10,0.395782,0.230353,0.009830,1606559,7.1,0.040000
progress,105,11511,30,0.282999,0.091136,0.401554,0.270960,0.394209,10,0.396107,0.230679,0.009830,1609670,7.2,0.040000
progress,105,11525,14,0.166611,0.044313,0.401268,0.270684,0.128701,10,0.396107,0.230679,0.009830,1611114,7.2,0.040000
progress,106,11555,30,0.043416,0.003657,0.400339,0.269991,0.018961,10,0.396105,0.230698,0.009696,1614517,7.2,0.040000
progress,106,11585,30,0.057667,0.008655,0.399452,0.269314,0.128162,10,0.396105,0.230698,0.009696,1617601,7.2,0.040000
progress,106,11615,30,0.268245,0.081297,0.399113,0.268829,0.246568,10,0.396105,0.230698,0.009696,1620691,7.2,0.040000
progress,106,11645,30,0.141044,0.030700,0.398448,0.268215,0.148573,10,0.396105,0.230698,0.009696,1623824,7.2,0.040000
progress,106,11655,10,0.093175,0.017262,0.398186,0.268000,0.000518,10,0.396105,0.230698,0.009696,1624856,7.2,0.040000
progress,107,11685,30,0.086007,0.015294,0.397385,0.267351,0.206796,10,0.398016,0.231708,0.019569,1628232,7.2,0.040000
progress,107,11715,30,0.255016,0.078407,0.397020,0.266867,0.095396,10,0.398062,0.231771,0.019569,1631317,7.2,0.040000
progress,107,11745,30,0.187005,0.046217,0.396484,0.266304,0.001043,10,0.398062,0.231771,0.019569,1634383,7.2,0.040000
progress,107,11775,30,0.132619,0.023664,0.395811,0.265685,0.081880,10,0.398062,0.231770,0.019569,1637459,7.2,0.040000
progress,107,11805,30,0.245470,0.120877,0.395429,0.265317,0.070678,10,0.398207,0.231916,0.019569,1640549,7.2,0.040000
progress,107,11808,3,0.285266,0.104979,0.395401,0.265277,0.374729,10,0.398207,0.231916,0.019569,1640860,7.2,0.040000
progress,108,11838,30,0.244493,0.062767,0.395019,0.264763,0.314499,10,0.394693,0.230104,0.004202,1644271,7.2,0.040000
progress,108,11868,30,0.137682,0.023242,0.394368,0.264153,0.085844,10,0.394913,0.230259,0.004202,1647364,7.2,0.040000
progress,108,11898,30,0.259001,0.124140,0.394027,0.263800,0.627196,10,0.395410,0.230615,0.004202,1650456,7.2,0.040000
progress,108,11918,20,0.709239,0.568700,0.394556,0.264312,0.012831,10,0.395488,0.230694,0.004202,1652115,7.2,0.040000
progress,109,11948,30,0.114932,0.016362,0.393854,0.263689,0.100068,10,0.398470,0.232213,0.017843,1655529,7.2,0.040000
progress,109,11978,30,0.162417,0.042880,0.393274,0.263136,0.496558,10,0.398473,0.232215,0.017843,1658607,7.2,0.040000
progress,109,12008,30,0.518184,0.323703,0.393586,0.263287,0.699264,10,0.398473,0.232215,0.017843,1661688,7.2,0.040000
progress,109,12038,30,0.408183,0.261795,0.393623,0.263284,0.620534,10,0.398473,0.232215,0.017843,1664758,7.2,0.040000
progress,109,12068,30,0.582595,0.473699,0.394092,0.263807,0.722455,10,0.398511,0.232254,0.017843,1667840,7.2,0.040000
progress,109,12071,3,0.246265,0.137101,0.394056,0.263775,0.051017,10,0.398550,0.232293,0.017843,1668148,7.2,0.040000
progress,110,12101,30,0.728230,0.531196,0.394884,0.264438,0.730686,10,0.397474,0.231738,0.011815,1671973,7.2,0.040000
progress,110,12131,30,0.474715,0.296065,0.395082,0.264516,0.144601,10,0.397473,0.231736,0.011815,1675067,7.2,0.040000
progress,110,12159,28,0.546503,0.409553,0.395430,0.264850,0.423717,10,0.397473,0.231736,0.011815,1677938,7.2,0.040000
progress,111,12189,30,0.062435,0.006352,0.394611,0.264214,0.012270,10,0.399410,0.233007,0.020194,1681468,7.2,0.040000
progress,111,12219,30,0.179734,0.043183,0.394083,0.263671,0.316542,10,0.399512,0.233083,0.020197,1684574,7.3,0.040000
progress,111,12249,30,0.150938,0.033003,0.393488,0.263106,0.229297,10,0.399512,0.233083,0.020197,1687670,7.3,0.040000
progress,111,12279,30,0.198726,0.049319,0.393012,0.262584,0.204910,10,0.399360,0.232929,0.020197,1690768,7.3,0.040000
progress,111,12309,30,0.152562,0.027596,0.392426,0.262011,0.212027,10,0.399504,0.233075,0.020197,1693863,7.3,0.040000
progress,111,12312,3,0.115472,0.017546,0.392358,0.261952,0.089410,10,0.399526,0.233096,0.020197,1694171,7.3,0.040000
progress,112,12342,30,0.209065,0.046987,0.391913,0.261429,0.231721,10,0.397438,0.231808,0.011704,1697457,7.3,0.040000
progress,112,12372,30,0.375663,0.164809,0.391873,0.261195,0.526908,10,0.397438,0.231808,0.011704,1700560,7.3,0.040000
progress,112,12402,30,0.641256,0.429232,0.392477,0.261601,0.778023,10,0.397438,0.231808,0.011704,1703665,7.3,0.040000
progress,112,12432,30,0.541034,0.332002,0.392835,0.261771,0.816124,10,0.397438,0.231808,0.011704,1706755,7.3,0.040000
progress,112,12445,13,0.385912,0.254108,0.392828,0.261763,0.157364,10,0.397438,0.231808,0.011704,1708104,7.3,0.040000
progress,113,12475,30,0.381960,0.147540,0.392802,0.261489,0.396554,10,0.396603,0.231531,0.008904,1711470,7.3,0.040000
progress,113,12505,30,0.384630,0.148516,0.392782,0.261218,0.340067,10,0.396590,0.231513,0.008904,1714567,7.3,0.040000
progress,113,12535,30,0.294094,0.095698,0.392546,0.260822,0.193919,10,0.396524,0.231462,0.008904,1717673,7.3,0.040000
progress,113,12565,30,0.237482,0.070349,0.392176,0.260367,0.378092,10,0.396524,0.231462,0.008904,1720764,7.3,0.040000
progress,113,12595,30,0.575456,0.376424,0.392612,0.260643,0.778374,10,0.396524,0.231462,0.008904,1723883,7.3,0.040000
progress,113,12598,3,0.855561,0.739667,0.392722,0.260757,0.804619,10,0.396524,0.231462,0.008904,1724198,7.3,0.040000
progress,114,12628,30,0.064927,0.005679,0.391944,0.260151,0.075842,10,0.397974,0.232162,0.014488,1727476,7.3,0.040000
progress,114,12658,30,0.154714,0.051724,0.391381,0.259657,0.600119,10,0.398088,0.232244,0.014488,1730580,7.3,0.040000
progress,114,12688,30,0.748145,0.582668,0.392225,0.260421,0.977939,10,0.398250,0.232342,0.017176,1733684,7.3,0.040000
progress,114,12718,30,0.693344,0.563039,0.392935,0.261135,0.690208,10,0.398414,0.232509,0.017176,1736770,7.3,0.040000
progress,114,12735,17,0.358289,0.251880,0.392889,0.261123,0.088566,10,0.398633,0.232731,0.017176,1738426,7.3,0.040000
progress,115,12765,30,0.054238,0.004599,0.392093,0.260520,0.076109,10,0.399576,0.233400,0.020183,1741872,7.3,0.040000
progress,115,12795,30,0.276453,0.097439,0.391822,0.260137,0.382286,10,0.399718,0.233501,0.020183,1744961,7.3,0.040000
progress,115,12825,30,0.437949,0.308998,0.391930,0.260252,1.021050,10,0.399742,0.233525,0.020183,1748058,7.3,0.040000
progress,115,12855,30,0.581700,0.489559,0.392373,0.260787,0.062876,10,0.399982,0.233770,0.020183,1751159,7.3,0.040000
progress,115,12857,2,0.492187,0.420584,0.392388,0.260812,0.069888,10,0.399982,0.233770,0.020183,1751369,7.3,0.040000
progress,116,12887,30,0.138666,0.021098,0.391798,0.260254,0.137151,10,0.401257,0.235116,0.020836,1754735,7.3,0.040000
progress,116,12917,30,0.133105,0.019500,0.391197,0.259694,0.050544,10,0.401257,0.235116,0.020836,1757833,7.3,0.040000
progress,116,12947,30,0.069564,0.005612,0.390452,0.259106,0.075893,10,0.401257,0.235116,0.020836,1760934,7.4,0.040000
progress,116,12977,30,0.225180,0.075683,0.390070,0.258682,0.110451,10,0.401357,0.235258,0.020836,1764032,7.4,0.040000
progress,116,12998,21,0.207777,0.075001,0.389775,0.258385,0.321376,10,0.401362,0.235264,0.020836,1766207,7.4,0.040000
progress,117,13028,30,0.359460,0.144345,0.389705,0.258122,0.452467,10,0.400468,0.234358,0.020334,1769516,7.4,0.040000
progress,117,13058,30,0.510483,0.263280,0.389983,0.258134,0.509601,10,0.400268,0.234208,0.020334,1772633,7.4,0.040000
progress,117,13088,30,0.595437,0.372012,0.390454,0.258395,0.620992,10,0.400236,0.234176,0.020334,1775724,7.4,0.040000
progress,117,13099,11,0.767154,0.624463,0.390770,0.258703,0.568987,10,0.400236,0.234176,0.020334,1776858,7.4,0.040000
progress,118,13129,30,0.039319,0.002666,0.389967,0.258117,0.088454,10,0.400572,0.234490,0.020500,1780200,7.4,0.040000
progress,118,13159,30,0.060123,0.004838,0.389215,0.257540,0.066650,10,0.400572,0.234490,0.020500,1783281,7.4,0.040000
progress,118,13189,30,0.073527,0.008150,0.388497,0.256973,0.128923,10,0.400572,0.234490,0.020500,1786384,7.4,0.040000
progress,118,13219,30,0.156919,0.031887,0.387971,0.256462,0.074335,10,0.400329,0.234243,0.020500,1789485,7.4,0.040000
progress,118,13229,10,0.060172,0.007233,0.387723,0.256274,0.215904,10,0.400666,0.234587,0.020500,1790523,7.4,0.040000
progress,119,13259,30,0.130032,0.026891,0.387140,0.255755,0.173238,10,0.402504,0.236663,0.021392,1793795,7.4,0.040000
progress,119,13289,30,0.545920,0.340061,0.387499,0.255945,0.833857,10,0.404611,0.239107,0.022404,1796899,7.4,0.040000
progress,119,13301,12,0.973872,0.953202,0.388028,0.256574,0.894933,10,0.404611,0.239107,0.022404,1798042,7.4,0.040000
progress,120,13331,30,0.292312,0.088310,0.387812,0.256195,0.374104,10,0.403105,0.237478,0.021685,1801477,7.4,0.040000
progress,120,13361,30,0.154351,0.035244,0.387288,0.255699,0.095358,10,0.403105,0.237478,0.021685,1804552,7.4,0.040000
progress,120,13391,30,0.054308,0.004355,0.386542,0.255136,0.025118,10,0.403105,0.237478,0.021685,1807661,7.4,0.040000
progress,120,13421,30,0.035849,0.002900,0.385758,0.254572,0.001581,10,0.403103,0.237476,0.021685,1810766,7.4,0.040000
progress,120,13451,30,0.021778,0.000664,0.384947,0.254006,0.006294,10,0.403103,0.237476,0.021685,1813863,7.4,0.040000
progress,120,13454,3,0.018673,0.000496,0.384865,0.253949,0.027665,10,0.403103,0.237476,0.021685,1814170,7.4,0.040000
progress,121,13484,30,0.162458,0.037146,0.384370,0.253467,0.256228,10,0.403103,0.237496,0.021724,1817542,7.4,0.040000
progress,121,13514,30,0.822273,0.758328,0.385342,0.254588,0.715430,10,0.403103,0.237496,0.021724,1820643,7.4,0.040000
progress,121,13544,30,0.426253,0.293814,0.385433,0.254675,0.111512,10,0.403664,0.238074,0.021724,1823743,7.4,0.040000
progress,121,13554,10,0.254944,0.098158,0.385337,0.254559,0.045533,10,0.403824,0.238240,0.021724,1824783,7.4,0.040000
progress,122,13584,30,0.276398,0.080028,0.385096,0.254174,0.404372,10,0.401784,0.236098,0.020926,1828162,7.4,0.040000
progress,122,13614,30,0.315625,0.114110,0.384943,0.253865,0.323846,10,0.401827,0.236158,0.020926,1831254,7.4,0.040000
progress,122,13644,30,0.403155,0.172692,0.384983,0.253687,0.475079,10,0.401787,0.236115,0.020926,1834358,7.4,0.040000
progress,122,13674,30,0.566629,0.429373,0.385381,0.254072,0.971030,10,0.401787,0.236115,0.020926,1837454,7.4,0.040000
progress,122,13696,22,0.426318,0.326663,0.385447,0.254189,0.029431,10,0.402060,0.236400,0.020926,1839719,7.4,0.040000
progress,123,13726,30,0.929412,0.868073,0.386636,0.255530,0.989182,10,0.399579,0.234320,0.020468,1843095,7.4,0.040000
progress,123,13756,30,0.975631,0.956552,0.387921,0.257059,0.997713,10,0.399579,0.234320,0.020468,1846227,7.5,0.040000
progress,123,13776,20,0.876273,0.786990,0.388630,0.257829,0.609581,10,0.399579,0.234320,0.020468,1848184,7.5,0.040000
progress,124,13806,30,0.191527,0.042666,0.388201,0.257361,0.242796,10,0.400943,0.235825,0.021209,1851643,7.5,0.040000
progress,124,13836,30,0.599671,0.482965,0.388660,0.257850,0.933314,10,0.400943,0.235825,0.021209,1854734,7.5,0.040000
progress,124,13866,30,0.580717,0.481002,0.389075,0.258333,0.939092,10,0.400943,0.235825,0.021209,1857810,7.5,0.040000
progress,124,13888,22,0.358434,0.207964,0.389027,0.258253,0.204190,10,0.401164,0.236056,0.021209,1859884,7.5,0.040000
progress,125,13918,30,0.110477,0.023192,0.388426,0.257747,0.351600,10,0.401608,0.236540,0.021443,1863311,7.5,0.040000
progress,125,13948,30,0.721520,0.523346,0.389143,0.258318,0.776197,10,0.401610,0.236543,0.021443,1866429,7.5,0.040000
progress,125,13978,30,0.550766,0.386122,0.389490,0.258592,0.052657,10,0.401610,0.236543,0.021443,1869543,7.5,0.040000
progress,125,14008,30,0.457494,0.333245,0.389635,0.258752,0.223018,10,0.401610,0.236543,0.021443,1872639,7.5,0.040000
progress,125,14032,24,0.466420,0.364381,0.389767,0.258933,0.039246,10,0.401869,0.236815,0.021443,1874825,7.5,0.040000
progress,126,14062,30,0.087596,0.008362,0.389122,0.258398,0.084111,10,0.402017,0.236961,0.021539,1878210,7.5,0.040000
progress,126,14092,30,0.274662,0.093160,0.388878,0.258046,0.488045,10,0.401541,0.236461,0.021539,1881304,7.5,0.040000
progress,126,14122,30,0.353384,0.178039,0.388803,0.257876,0.945237,10,0.401079,0.235980,0.021539,1884408,7.5,0.040000
progress,126,14152,30,0.810415,0.723722,0.389697,0.258864,0.969056,10,0.400732,0.235622,0.021539,1887511,7.5,0.040000
progress,126,14165,13,0.371352,0.268083,0.389680,0.258872,0.042529,10,0.400860,0.235754,0.021539,1888854,7.5,0.040000
progress,127,14195,30,0.093556,0.016448,0.389054,0.258360,0.357960,10,0.401174,0.236074,0.021644,1892282,7.5,0.040000
progress,127,14225,30,0.376448,0.304990,0.389027,0.258458,0.980960,10,0.401180,0.236083,0.021644,1895381,7.5,0.040000
progress,127,14248,23,0.553938,0.444780,0.389294,0.258759,0.066492,10,0.401180,0.236083,0.021644,1897143,7.5,0.040000
progress,128,14278,30,0.141292,0.033972,0.388773,0.258287,0.219084,10,0.401559,0.236480,0.021817,1900448,7.5,0.040000
progress,128,14308,30,0.127961,0.030768,0.388226,0.257810,0.467889,10,0.401560,0.236481,0.021817,1903589,7.5,0.040000
progress,128,14324,16,0.123933,0.032511,0.387931,0.257558,0.058313,10,0.401560,0.236481,0.021817,1905246,7.5,0.040000
progress,129,14354,30,0.040338,0.002097,0.387204,0.257024,0.053936,10,0.401362,0.236275,0.021704,1908610,7.5,0.040000
progress,129,14384,30,0.158439,0.042616,0.386727,0.256577,0.376394,10,0.401362,0.236275,0.021704,1911718,7.5,0.040000
progress,129,14414,30,0.337780,0.179306,0.386625,0.256416,0.793384,10,0.401362,0.236275,0.021704,1914832,7.5,0.040000
progress,129,14444,30,0.408247,0.260669,0.386670,0.256425,0.954971,10,0.401362,0.236275,0.021704,1917982,7.5,0.040000
progress,129,14474,30,0.475486,0.381825,0.386854,0.256685,0.641961,10,0.401362,0.236275,0.021704,1921025,7.5,0.040000
progress,129,14476,2,0.044127,0.002659,0.386807,0.256650,0.070799,10,0.401362,0.236275,0.021704,1921237,7.5,0.040000
progress,130,14506,30,0.396590,0.162889,0.386827,0.256456,0.401865,10,0.400446,0.235286,0.021246,1924710,7.5,0.040000
progress,130,14536,30,0.172578,0.050294,0.386385,0.256030,0.093427,10,0.400418,0.235269,0.021246,1927896,7.5,0.040000
progress,130,14566,30,0.102374,0.014347,0.385800,0.255533,0.039030,10,0.400410,0.235260,0.021246,1931089,7.5,0.040000
progress,130,14596,30,0.027873,0.001607,0.385064,0.255011,0.005958,10,0.400410,0.235260,0.021246,1934258,7.5,0.040000
progress,130,14598,2,0.016823,0.000288,0.385014,0.254976,0.019105,10,0.400410,0.235260,0.021246,1934473,7.5,0.040000
progress,131,14628,30,0.202657,0.060800,0.384640,0.254578,0.465750,10,0.400072,0.234893,0.021009,1937966,7.5,0.040000
progress,131,14658,30,0.267860,0.096254,0.384401,0.254254,0.123862,10,0.400082,0.234904,0.021009,1941148,7.6,0.040000
progress,131,14688,30,0.513149,0.367132,0.384664,0.254484,0.919329,10,0.400082,0.234904,0.021009,1944306,7.6,0.040000
progress,131,14703,15,0.562513,0.443984,0.384845,0.254677,0.017570,10,0.400085,0.234907,0.021009,1945908,7.6,0.040000
progress,132,14733,30,0.073887,0.008573,0.384212,0.254176,0.064581,10,0.400813,0.235717,0.021377,1949378,7.6,0.040000
progress,132,14763,30,0.180382,0.058841,0.383798,0.253779,0.317336,10,0.400813,0.235717,0.021377,1952556,7.6,0.040000
progress,132,14793,30,0.399254,0.231436,0.383829,0.253734,0.010624,10,0.400813,0.235717,0.021377,1955722,7.6,0.040000
progress,132,14823,30,0.596559,0.427496,0.384260,0.254086,0.849827,10,0.399695,0.234577,0.021377,1958874,7.6,0.040000
progress,132,14853,30,0.470696,0.332413,0.384434,0.254244,0.092673,10,0.388580,0.224596,0.021377,1962047,7.6,0.040000
progress,132,14856,3,0.570789,0.437406,0.384472,0.254281,0.777093,10,0.387989,0.224134,0.021377,1962358,7.6,0.040000
progress,133,14886,30,0.947420,0.900685,0.385606,0.255584,0.996407,10,0.386028,0.222427,0.020936,1965788,7.6,0.040000
progress,133,14905,19,0.862660,0.773680,0.386214,0.256244,0.543080,10,0.386031,0.222431,0.020936,1967182,7.6,0.040000
progress,134,14935,30,0.061678,0.004711,0.385563,0.255739,0.092870,10,0.385954,0.222352,0.020889,1970623,7.6,0.040000
progress,134,14965,30,0.079377,0.011221,0.384949,0.255249,0.113376,10,0.386534,0.222811,0.020889,1973821,7.6,0.040000
progress,134,14995,30,0.316524,0.135823,0.384812,0.255010,0.419193,10,0.396732,0.231871,0.020889,1976955,7.6,0.040000
progress,134,15025,30,0.231115,0.082027,0.384505,0.254664,0.803542,10,0.395718,0.230877,0.020889,1980127,7.6,0.040000
progress,134,15055,30,0.827750,0.757185,0.385388,0.255666,0.054325,10,0.384619,0.221342,0.020889,1983272,7.6,0.040000
progress,134,15058,3,0.452084,0.304177,0.385402,0.255675,0.667087,10,0.385488,0.221999,0.020889,1983600,7.6,0.040000
progress,135,15088,30,0.648564,0.438236,0.385925,0.256038,0.017689,10,0.384877,0.221396,0.020573,1987061,7.6,0.040000
progress,135,15117,29,0.767593,0.678385,0.386657,0.256849,0.851706,10,0.384735,0.221303,0.020573,1990118,7.6,0.040000
progress,136,15147,30,0.433994,0.255362,0.386751,0.256846,0.677033,10,0.382174,0.219791,0.020001,1993553,7.6,0.040000
progress,136,15177,30,0.853794,0.748880,0.387674,0.257818,0.988992,10,0.381723,0.219416,0.020001,1996726,7.6,0.040000
progress,136,15207,30,0.641767,0.547394,0.388175,0.258390,0.097951,10,0.381723,0.219416,0.020001,1999932,7.6,0.040000
progress,137,15237,30,0.360669,0.244409,0.388121,0.258362,1.116368,10,0.383451,0.220130,0.020343,2003464,7.6,0.040000
progress,137,15245,8,1.022480,1.062443,0.388454,0.258784,0.772437,10,0.383448,0.220125,0.020343,2004309,7.6,0.040000
progress,138,15275,30,0.418693,0.275285,0.388513,0.258816,0.847839,10,0.385267,0.221856,0.020999,2007749,7.6,0.040000
progress,138,15305,30,0.799690,0.676973,0.389319,0.259636,0.979308,10,0.385156,0.221705,0.020999,2010939,7.6,0.040000
progress,138,15335,30,0.438112,0.330879,0.389415,0.259775,0.636247,10,0.385156,0.221705,0.020999,2014122,7.6,0.040000
progress,138,15339,4,0.265687,0.111486,0.389382,0.259737,0.171181,10,0.385156,0.221705,0.020999,2014232,7.6,0.040000
progress,139,15369,30,0.061401,0.006684,0.388742,0.259243,0.013715,10,0.385233,0.221777,0.021034,2017664,7.6,0.040000
progress,139,15399,30,0.075639,0.013772,0.388132,0.258765,0.368905,10,0.385577,0.222003,0.021034,2020836,7.6,0.040000
progress,139,15429,30,0.587125,0.405813,0.388519,0.259050,0.997147,10,0.385577,0.222003,0.021034,2024014,7.6,0.040000
progress,139,15438,9,0.892667,0.815760,0.388813,0.259375,0.681825,10,0.385577,0.222003,0.021034,2024779,7.6,0.040000
progress,140,15468,30,0.530491,0.285998,0.389088,0.259427,0.592103,10,0.385542,0.221969,0.021016,2028180,7.6,0.040000
progress,140,15498,30,0.613044,0.384981,0.389521,0.259670,0.676872,10,0.385542,0.221969,0.021016,2031354,7.6,0.040000
progress,140,15528,30,0.791713,0.631271,0.390298,0.260388,0.839726,10,0.385512,0.221928,0.021016,2034542,7.6,0.040000
progress,140,15558,30,0.883183,0.815594,0.391249,0.261458,0.916669,10,0.385512,0.221928,0.021016,2037733,7.6,0.040000
progress,140,15588,30,0.589314,0.471224,0.391630,0.261862,0.236154,10,0.385512,0.221928,0.021016,2040901,7.6,0.040000
progress,141,15618,30,0.055964,0.004843,0.390985,0.261368,0.007581,10,0.385366,0.221773,0.020917,2044310,7.6,0.040000
progress,141,15648,30,0.389190,0.202184,0.390982,0.261255,0.877625,10,0.385710,0.222001,0.020917,2047489,7.6,0.040000
progress,141,15678,30,0.806523,0.678151,0.391777,0.262052,0.913180,10,0.385710,0.222001,0.020917,2050634,7.6,0.040000
progress,141,15708,30,0.546960,0.422701,0.392073,0.262359,0.586519,10,0.390213,0.225651,0.020917,2053833,7.6,0.040000
progress,141,15723,15,0.358244,0.221637,0.392041,0.262320,0.030959,10,0.395352,0.230311,0.020917,2054370,7.7,0.040000
progress,142,15753,30,0.138403,0.024056,0.391558,0.261867,0.204610,10,0.395693,0.230531,0.020896,2057801,7.7,0.040000
progress,142,15783,30,0.434624,0.210431,0.391640,0.261769,0.537868,10,0.395780,0.230582,0.020896,2060991,7.7,0.040000
progress,142,15813,30,0.496776,0.299574,0.391839,0.261841,0.307305,10,0.395780,0.230582,0.020896,2064152,7.7,0.040000
progress,142,15830,17,0.596653,0.492463,0.392059,0.262088,0.062653,10,0.396462,0.231240,0.020896,2065750,7.7,0.040000
progress,143,15860,30,0.172316,0.061955,0.391644,0.261710,0.662126,10,0.396575,0.231323,0.020905,2069250,7.7,0.040000
progress,143,15890,30,0.704583,0.512262,0.392234,0.262183,0.667324,10,0.396646,0.231370,0.020905,2072422,7.7,0.040000
progress,143,15920,30,0.560197,0.424450,0.392551,0.262489,0.021191,10,0.396646,0.231370,0.020905,2075581,7.7,0.040000
progress,143,15950,30,0.459310,0.392159,0.392677,0.262732,0.023548,10,0.396646,0.231370,0.020905,2078775,7.7,0.040000
progress,143,15958,8,0.452999,0.401091,0.392707,0.262802,0.011562,10,0.396646,0.231370,0.020905,2079623,7.7,0.040000
progress,144,15988,30,0.442381,0.218591,0.392800,0.262719,0.676030,10,0.397834,0.232781,0.021423,2082981,7.7,0.040000
progress,144,16018,30,0.641844,0.446805,0.393266,0.263064,0.837012,10,0.398506,0.233438,0.021423,2086168,7.7,0.040000
progress,144,16048,30,0.513839,0.403862,0.393492,0.263327,0.934837,10,0.398506,0.233438,0.021423,2089313,7.7,0.040000
progress,144,16078,30,0.505692,0.427751,0.393701,0.263634,0.871511,10,0.398506,0.233438,0.021423,2092471,7.7,0.040000
progress,144,16095,17,0.462611,0.366820,0.393774,0.263743,0.086019,10,0.398506,0.233438,0.021423,2093020,7.7,0.040000
progress,145,16125,30,0.615342,0.436042,0.394186,0.264063,0.839621,10,0.397539,0.232318,0.020876,2096521,7.7,0.040000
progress,145,16155,30,0.779618,0.608578,0.394902,0.264703,0.806317,10,0.397539,0.232318,0.020876,2099730,7.7,0.040000
progress,145,16185,30,0.611704,0.522905,0.395304,0.265182,0.905775,10,0.397539,0.232318,0.020876,2102906,7.7,0.040000
progress,145,16208,23,0.391111,0.291428,0.395298,0.265219,0.095752,10,0.397675,0.232451,0.020876,2105238,7.7,0.040000
progress,146,16238,30,0.038474,0.002595,0.394639,0.264734,0.170387,10,0.397723,0.232506,0.020898,2108668,7.7,0.040000
progress,146,16268,30,0.363318,0.153933,0.394581,0.264529,0.396419,10,0.397723,0.232506,0.020898,2111829,7.7,0.040000
progress,146,16298,30,0.457110,0.241175,0.394696,0.264486,0.557483,10,0.397655,0.232438,0.020898,2115000,7.7,0.040000
progress,146,16328,30,0.310373,0.152309,0.394541,0.264280,0.019003,10,0.397655,0.232438,0.020898,2118168,7.7,0.040000
progress,147,16358,30,0.149280,0.031404,0.394091,0.263853,0.099820,10,0.398695,0.233506,0.021226,2121555,7.7,0.040000
progress,147,16388,30,0.121815,0.017025,0.393593,0.263401,0.135759,10,0.399003,0.233718,0.021226,2124717,7.7,0.040000
progress,147,16418,30,0.082368,0.007219,0.393024,0.262933,0.088455,10,0.399003,0.233718,0.021226,2127897,7.7,0.040000
progress,147,16448,30,0.092356,0.013199,0.392476,0.262478,0.003739,10,0.399003,0.233718,0.021226,2131071,7.7,0.040000
progress,147,16456,8,0.160730,0.051058,0.392363,0.262375,0.003554,10,0.399003,0.233718,0.021226,2131892,7.7,0.040000
progress,148,16486,30,0.127076,0.018432,0.391880,0.261931,0.089004,10,0.400624,0.235639,0.021881,2135301,7.7,0.040000
progress,148,16516,30,0.633809,0.502737,0.392320,0.262368,0.992808,10,0.400748,0.235724,0.021881,2138494,7.7,0.040000
progress,148,16546,30,0.836188,0.730912,0.393125,0.263218,0.521804,10,0.400748,0.235724,0.021881,2141634,7.7,0.040000
progress,148,16568,22,0.670441,0.529183,0.393493,0.263571,0.159640,10,0.400748,0.235724,0.021881,2143763,7.7,0.040000
